tidy_tweet,Sentiment
Suboxone prescriptions are likely to increase  So what do #pharmacists tell their patients when dispensing it   https   t co jlccHGE  S,Positive
RT   As we all start contemplating   WMT     HUM  here are two interesting facts     Combined #pharmacy revenue ,Positive
Diabetes Management and the Promise of Telemedicine https   t co e JH WLGMj https   t co Kf rwx VWu,Positive
The #opioidcrisis is a huge problem  Here are   things #pharmacists can be doing to help  https   t co JGdCiysXBW https   t co hwq xjmxIU,Positive
E prescriptions can help reduce errors  but they still depend on people  who aren t always very good at reducing er  https   t co C QL rYPYt,Negative
ICYMI  Have you taken our worst mistakes survey yet  Every pharmacist makes them  but it s what you do with those m  https   t co dq o i  HO,Negative
Not every change in #pharmacy is good  but you should be glad these    medicines aren t on pharmacy shelves any mor  https   t co YmR FVc KD,Positive
Here s what you need to know about the first     novel drug approvals of the year  https   t co  lR  jHNk  https   t co UwnR QpOql,Positive
Sometimes the best way to learn is to learn from your own mistakes  In pharmacy  those mistakes can be huge  What w  https   t co HK Tk dFDc,Positive
New Tool Could Help Improve CV Medication Adherence https   t co    f ZIEFT https   t co ZDZmwBpdx ,Positive
No one likes to talk about it  but every #pharmacist has dealt with it  What was your worst pharmacy mistake  and w  https   t co pXBGgFTo T,Negative
One #pharmacist shares his tips for making it through a    hour shift  relatively  unscathed  What are your favorit  https   t co GdjjT i d ,Positive
Let s face it  #specialtypharmacy isn t working as well as it could  or should   Here s how one group is trying to  https   t co FZbxm tNez,Negative
#drug #shortages are nothing new  but almost every hospital #pharmacist is affected by the sterile water for inject  https   t co kCERxp RVP,Negative
Should #marijuana be legal  This #pharmacist says no  but what do you think  https   t co KOvY Mpe P https   t co  sCEhOCEJO,Negative
The first five  novel drug approvals of the year  https   t co  lR  jHNk  https   t co o    PnjyR,Positive
As the #opioidcrisis continues  Suboxone prescriptions will only increase  What s the #pharmacist s role   https   t co bbUdl oE h,Positive
#Pharmacists didn t start the #opioidcrisis crisis  but they certainly play a role in helping to stop it  Here s    https   t co mI dV ERxG,Positive
Sure  #eprescriptions are great  but they still have one fatal flaw  people  https   t co  HlXxI nKA https   t co  d  dB bVF,Negative
A miracle pill  Probably not    https   t co   muwLlAvS,Positive
Pain Management and Protecting Your License https   t co FUAPO iEju https   t co HuciqRycZ ,Negative
RT   Check out this timeline tracing the history of popular anti inflammatory #drug ibuprofen  #pharmacy https   t co dvRzJcRqC ,Positive
Hospital #Pharmacists Struggle with Sterile Water for Injection Shortage https   t co  VoWNJfCxy https   t co U PEQaZAbQ,Negative
Every #pharmacist has heard about MTM  but what about MRM  And what s the most effective anyway   https   t co X  CzVH q ,Positive
Did you know that constipation is a very common symptom in hospices  Here s what #pharmacists are doing to help tho  https   t co DRhirf lyH,Positive
Fixing a Broken System with Technology https   t co qJqihlWPXx,Negative
Clearer Sigs Can Reduce Errors in E Prescribing https   t co  HlXxI nKA https   t co kU C GEyRq,Negative
RT   I need to get something off my chest    baby aspirin is called baby aspirin because of its low dosage  It is NOT called ,Negative
     Novel Drug Approvals  The First Five https   t co  lR  jHNk  https   t co pCTYgxeKaa,Positive
Looking to manage medication risks  There could be a better way  https   t co DrZmkIjzaY https   t co GGA hRKqav,Positive
Four Ways #Pharmacists Are Fighting #Opioid Abuse https   t co JGdCiysXBW https   t co iSk cRcMYh,Negative
We take a look at some of the patches available for patients experiencing the debilitating pain of postherpetic neu  https   t co hsDizfFzNf,Negative
How caught up on the latest #pharmacy news are you  Not at all  Never fear  Small Doses is here   https   t co CPDf IMfXu,Negative
How will you fit into the #pharmacy of the future  Don t be left behind  Here s two tips to help you stay future pr  https   t co oQwWInhGUJ,Positive
RT   Crazy interesting stat     Nearly a quarter of the time someone fills an Rx  they pay more by paying their copay than if t ,Negative
How to Manage Medication Risks https   t co DrZmkIjzaY https   t co tVHUxmc R ,Negative
RT     of the top    most prescribed psychotropic medications are benzodiazepines https   t co vOHywpBHfG,Positive
ICYMI  #Pharmacy Settles #Opioid Death Suit for          https   t co AVd uvWb s https   t co SZWJWddZde,Negative
Daclizumba  Zinbryta  was taken off the market after safety concerns arose  Bu now #MS patients are stuck with fewe  https   t co w mxazJacF,Positive
#pharmacists  If you aren t worried by Amazon yet  you should be  https   t co xeq  fsDZc https   t co IPoBzssQei,Positive
Did you know that constipation is a very common symptom in hospices  Here s how #pharmacists are helping those pati  https   t co LUyvAiiuAG,Positive
RT   Today we honor all the women pharmacists and technicians on healthcare teams worldwide who work tirelessly to serve their ,Positive
Five Tips for Surviving a    Hour #Pharmacy Shift https   t co N vVM DTCm https   t co yHhSPizVMH,Positive
RT   A special #InternationalWomensDay shout out to   Michele Belcher  Lea Wolsoncroft  and Kristen Riddle on the ,Positive
RT   Happy #InternationalWomensDay to all women in the pharmacy community  Thank you for your hard work  dedication  and commitment to ,Positive
ICYMI  Amazon quietly rolled out a line of OTC health items  Here s why that s scary  https   t co PaUKdhHa C https   t co B qUOnEU z,Negative
RT   PQA  VUCA Health  and Liberty Software Form Research Partnership to Improve PMN https   t co Wf x  dGYw https   t co BCquA ,Positive
 We have the capacity to make this system work a lot better for patients      FDA Commissioner Scott Gottlieb https   t co   wivJ  Uf,Positive
Amazon quietly rolled out a variety of OTC health items  Here s why that should scare #pharmacists  https   t co FJuMgp OYL,Negative
Dietary supplements are a huge deal      of people take at least one  What can you do to help patients navigate the  https   t co VxVc OXrYE,Positive
Two Crucial Skills Pharmacists Will Need to Succeed in the Future https   t co OavppotPgd https   t co ehVIvfyIW ,Positive
What #pharmaicts need to know about Netarsudil opthalmic solution  Rhopressa  https   t co   cnGFq    https   t co nVjh ccXWZ,Positive
 Because pharmacy schools do not encourage the study of herbal medicine  pharmacists lack the knowledge they need t  https   t co JtHmMonQVi,Negative
It s #Oscars     time  We know a thing or two about #pharmacy  so we figured we d pitch our nominees for the best p  https   t co  K J IX nW,Positive
We re in the middle of awards season  so we thought we d pitch our nominees of our own special category  the best p  https   t co ajkaYZAVpZ,Positive
Top   Worst Customer Stories https   t co  uUi Pt Lf https   t co DqHvK cw d,Negative
High Tamiflu Costs Hurting Patients and Pharmacists https   t co zJmimgDtBt  https   t co qJtsSM  xf,Negative
The FDA wants more blister packs  and at least one #phamarcy group thinks it s a good idea  https   t co MWKrpkJ Q  https   t co MYhSF ffXk,Positive
 Natural  doesn t always mean  safe   Here are   of the most common problem supplements you might want to tell your  https   t co  uDJRrdPXa,Negative
Pharmacy Settles Opioid Death Suit for          https   t co   V  uGaMw https   t co Qz yCtwRH ,Negative
Here s why no one should ever underestimate the value of a #pharmacist  https   t co nrixUqHbcy https   t co Ab SOITqbV,Negative
The Top   Pharmacist Movies of All Time https   t co J SKMRuK x https   t co vmP NhYpRK,Positive
RT   kratom is linked to an outbreak of salmonella that has made    people sick in    states  The contamination adds to #FDAs ,Negative
Tamper resistant opioids are touted as an important step in reducing opioid abuse  but are they actually working  A  https   t co wLxYIg  C ,Negative
The top   most common problem supplements  https   t co pmOCydcDp  https   t co  sbwEw Ub ,Negative
Top    Cities for Healthcare Jobs in      https   t co vNARwHWNPH https   t co  KMOIYkQLN,Positive
New study  when #pharmacists were involved with an ACO  patients  health improved and the ACOs saved thousands of d  https   t co umAFcGTj k,Positive
RT   #druginteractions every pharmacist should know but might forget    antistaph PCNs  amp  warfarin    INR due to CYP A  inducti ,Negative
Tamper Resistant Oxycodone Reduces Use by Abusers https   t co Ygztn idwE https   t co OhZDUY ZGo,Negative
CMS could be joining the list of those enforcing #opioid limits  Pharmacy groups largely support such measures  but  https   t co UObkvfKcrt,Positive
Are More Blister Packs a Good Thing  https   t co  iwpyh ypQ https   t co  We Xs SkN,Positive
From hospitals to community pharmacies  here s why #pharmacists are a vital part of caring for the cardiac patients  https   t co  T IrjXi u,Positive
Standardization for anticoagulant meds was a problem  here s how three organizations decided to fix it  https   t co  OjLqQV Tm,Negative
Nutraceuticals  New Opportunities for Pharmacists https   t co WcN QgpnZB https   t co klZ   hquZ,Positive
Surprise  Patients really like #pharmacists  Okay  you ve already known that for a long time  but a new study final  https   t co U  gIwZfDr,Positive
It s an exciting time in the #diabetes management technology world  Here s what #pharmacists need to know   https   t co STXDGEBJrB,Positive
Months after storms hit Puerto Rico  supply lines of basic supplies like saline aren t fully recovered   https   t co L mVTIzOBA,Positive
Top   Problem Dietary Supplements https   t co xBKFcvMLyr https   t co qnzya WRfi,Negative
The Value of a Pharmacist https   t co J NGeePrFE https   t co wgUc TqpRp,Positive
Wondering if all that new tech in your #pharmacy is actually going to help  We ve got answers   https   t co  FE hOQ YC,Positive
An update on pediatric #asthma for #pharmacists  a disease that has affected      million Americans in their lifeti  https   t co vjjJ vsg m,Negative
Patients Like Pharmacies That Give Preventive Care https   t co yDANAwMsCE  https   t co aYtQEXbRPC,Positive
Here s how becoming a BCPP can help you care for the tens of millions of patients suffering from #mentalillness  https   t co hG BfmYX M,Positive
Months after hurricanes devastated Puerto Rico  supply lines still aren t fully recovered  https   t co H titCvxlh https   t co Ff JBJCRrY,Negative
Wellness Visits and Pharmacists  Perfect Together https   t co wrvplqp dk https   t co U VxLq ClA,Positive
The future of #pharmacy is about providing more care to more patients   good thing patients love seeing their pharm  https   t co X g  CwPjX,Positive
RT   From        challenges and opportunities for #pharmacy include #DIR  consolidation  #specialtypharmacy https  ,Positive
The challenges that the       CPhT of the year had in standardizing prescription guidelines are rarely encount  https   t co AzkdYWXj r,Positive
Top   Challenges  and Opportunities  for Pharmacy in      https   t co SzY vz xBA   https   t co Mx gjqir l,Positive
Top   trends for hospital pharmacists in       according to   https   t co MHupfiy uG https   t co rBA anB WQ,Positive
The Winners and Losers of    B Changes https   t co girSO Qa v   https   t co jKSOXHsjfL,Negative
Pharmacy Technology  Disruption or Improvement  https   t co KTugbPPV N  https   t co iqi  ZBeIR,Positive
RT   Help  I can t read my doctor s note  In      B C   the first pharmaceutical text was written on clay tablets by the Mesopotam ,Positive
CMS made big changes to the    B drug discount program  Here s who won and lost under the new rules   https   t co unbu x Hju,Positive
Walgreens Teams Help Oncology Patients https   t co KisMpWAQtL https   t co CriaC Rxrl,Positive
Over a month into       do you know what to expect for the rest of the year  These are the biggest challenges  and  https   t co  hcy PdPjm,Positive
BBC News   Are we missing the real opioid drug crisis  https   t co q rbm AetX,Negative
Racing to replace opioids  biopharma is betting on pain drugs with a checkered past https   t co tPCOuZis z via ,Negative
It s not just about child proof seals   you ve got to worry about  Granny Syndrome  too  https   t co GHbQ rWDfp https   t co joV HJAwAe,Negative
Small Doses is back  Here are   stories you missed in January presented in an easy to swallow pill for your busy li  https   t co  T mlEE HB,Negative
CMS made big changes to    B this year  Find out who the winners and losers are  https   t co wXrjBlRFuW https   t co  BISGXzcZU,Negative
Wellness visits and #pharmacy are the future   and patients are excited about it  https   t co r CA DOY   https   t co  pPG oiwDq,Positive
How #pharmacy automation is proving  the value of having a pharmacist on the floor     https   t co ZIOBdTVjC  https   t co isQOglNJrX,Positive
When you think of Type   diabetes  do you think of an adult  Many adults are diagnosed with the wrong type  potenti  https   t co  kVKzVX  g,Negative
A link between the immune system and insulin levels  https   t co xxqbl T Wq https   t co DIS mHyj l,Positive
Tens of millions of people suffer from mental illness  and many go untreated   Did you know that becoming a board c  https   t co  PRe e V Q,Negative
So just how helpful are #antibiotic stewardship programs anyway  https   t co  I  wvxbvo https   t co  NaHzlz fS,Positive
Why should you care about the  ever growing  specialty #pharmacy business  It s going to everywhere soon   https   t co spwkjYloRI,Positive
ICMI  The secret to preventing opioid abuse is    a gel  Walmart seems to think so  https   t co U LTYpV Vl https   t co pt  ai  xV,Negative
RT    Pharmacy deserts  a growing health concern in Chicago  experts  residents say https   t co ynRaMsKC R,Positive
Antifungal resistance might not get the same amount of press as antibiotic resistance  but it s still a huge  and d  https   t co XhZ DkEDuL,Positive
Why  Thinks a Gel Could Stop Opioid Abuse https   t co h t yTzam  https   t co qSYVbYlPDX,Negative
This is going to be a crazy year for #pharmacy  Here s our guide to the   biggest challenges you ll face   and ways  https   t co soBkMit hF,Negative
Sure #AntibioticResistance is a big deal  but programs to combat it cause a lot of stress  So just what are they ac  https   t co HdBMRSDV G,Negative
Patients could have a lot more  and cheaper  cancer drug options in the future  https   t co  LZivOr  E https   t co lRNnEi  ub,Negative
New #pharmacy technology promises to make life easier and better for pharmacists and patients alike  Which begs the  https   t co  oeLQbiBWW,Positive
Far from making #pharmacists obsolete  automation is helping to free up time to give pharmacists to do what they do  https   t co  sSkzW GST,Positive
Are Antibiotic Stewardship Programs Worth It  https   t co hSNlasPeQq  https   t co o XItIJn K,Positive
ICYMI  Over     hospitals  concerned about #drug prices and shortages  have started making their own generics  https   t co bo GrIsMeo,Negative
     million Americans have been diagnosed with asthma  This month s peer reviewed article will help you care for t  https   t co CUKIgtOwzb,Positive
ICYMI  DIR reform is working its way through Congress  and #pharmacists are excited  https   t co bAKcWSMqMA https   t co qU gVuwDlH,Positive
New #DIR Proposal Supported by Chains  Pharmacy Organizations https   t co XIvZWS  oa   https   t co AiQ eQAWz ,Positive
When it comes to insulin  is beef better than pork  https   t co Y HuJAIAd  https   t co vSYIblLYRd,Positive
The Value of Board Certified Psychiatric #Pharmacists https   t co RuN  eZz j  https   t co    q vd bP,Positive
Antifungal resistance might not get the same amount of press as antibiotic resistance  but it s still a huge  and d  https   t co  X  oEkBzm,Positive
New  and cheaper  cancer drugs on the horizon  https   t co  sMS RYn   https   t co EdBXVjsNGm,Negative
Not enough people are getting their shingles vaccine  How can pharmacists help with that  https   t co KjwkW uuQj https   t co hARRyhwEbT,Positive
#pharmacists face many of the same pressures that physicians do  Here s how to care for your own mental health   https   t co  ae  Sgr i,Positive
A guide to shingles   what causes it  the available vaccines  and who s at risk  https   t co  LnycTGNuv,Negative
  ways doctors  and pharmacists  have it worse than everyone else https   t co Ox QbQW i  https   t co jTuOSou me,Negative
ICYMI  The FDA approved    novel drugs in       Here s what you need to know about them  https   t co BWfApeXs c https   t co FrI  t fjY,Positive
Kids are accidentally exposed to meds all the time  Here s how you can help  https   t co  vkT S NyW https   t co lsRpGtCZqD,Negative
According to   physicians have it worse than everyone else  #Pharmacists have to deal with all this to  https   t co lePGFKIRy ,Negative
     was a busy year for the FDA  Here s the lowdown on all of the novel drugs they approved last year   https   t co ctsbQtrFCv,Positive
Are Community Pharmacists an Untapped Resource in Fighting Antifungal Resistance  https   t co MilKAlYLfC https   t co E lyqyxb w,Negative
Specialty Pharmacy Will Gain a Bigger Chunk of U S  Pharmaceuticals https   t co ZdY uee yz https   t co Olb iVPr b,Positive
Generic Viagra Could Save Patients Millions https   t co dEzZ unIYj https   t co  wVdKgyHwV,Positive
Every New FDA Drug Approval in      https   t co  IRToq i t https   t co  AvVQzDdft,Positive
What s the immune system got to do with #diabetes  Maybe a lot  according to new research  https   t co hAUAxOoJH  https   t co r O  ujz T,Positive
Already  Moderately Severe   Flu Season in U S  Could Get Worse https   t co fWDnw  f m via  https   t co  nsVbOTNrv,Negative
Biosimilars for Cancer Drugs Move Ahead https   t co Z ZpzWUHIQ https   t co  e kVVCpt ,Negative
How Pharmacists Can Protect Kids From Dangerous Medications https   t co   QhecgFlP  https   t co qkmeX lqJz,Negative
New Research Suggests the Immune System Could Aid In Regulating Insulin in Type   Diabetes https   t co  XWQMqhE v https   t co XPXMzCR Pd,Positive
Can the New Shingles Vaccine Attract More Takers  https   t co pKTBA KmRr https   t co IBquGlmM X,Positive
The hidden dangers of combining texting and #pharmacy https   t co MN biV qmM https   t co VqDU MOLDO,Negative
ICYMI  After large scale clinical trials  a boxed warning goes away  https   t co hc Efoe Ry https   t co dQYvqZryFN,Negative
#pharmacists are improving lives   and saving their patients money  https   t co GoSTnXDgp  https   t co  PL  GLYoM,Positive
RT   Yes  humans can tell if one another are sick just by looking  So says a paper published in the Proceedings of the Royal Socie ,Negative
A Boxed Warning Goes Away https   t co X WQEWoqVH https   t co MpoyTxyKwL,Negative
Top   New Year s Resolutions for Pharmacists https   t co ScnDupPOfu https   t co PLs xMHq  ,Positive
Top   pipeline drugs for      https   t co FqJ CI fYQ https   t co dJ hayRVtV,Positive
Think lowering hospital readmission rates is always a good thing  It might not be  https   t co O jllapqaV https   t co XgI  bFu  ,Positive
From all of us here at Drug Topics  have a very happy New Year  We look forward to bringing you more great content next year ,Positive
So just who is to blame for the #opioid crisis anyway  Is it #pharmacists  https   t co TCQxdbJ Bw,Negative
Before      starts  take a look back at      with the    Drug Topics articles you all loved the most  From the seri  https   t co BmhwMaklxV,Positive
The #newyear is just around the corner  Here s what you found interesting from us this year  everything from strang  https   t co F waPHw CH,Positive
Top   pipeline drugs for      https   t co q rCBeOWY  via FormularyWatch https   t co h UEAvX gl,Positive
Pharmacy got you stressed  You re not alone  Stress levels went up all across the field this year   https   t co svrmDAtKSz,Positive
What articles were the most popular on our site in       Take a look  https   t co tGhb eFyxq https   t co RGQtxgnPud,Positive
Lowering hospital readmission rates is supposed to be a good thing  right  Not always  according to this new study  https   t co UkDirOVpPt,Positive
The Top    best  and by best  we mean most read  Drug Topics articles of the last year  https   t co lON GAeO x https   t co  f zyr k L,Positive
Are PBMs going to become more transparent  It looks like it  https   t co vo MPLHXOJ,Positive
Despite increased automation  health system pharmacists jobs numbers keep getting better  https   t co JK tB y li https   t co TxoFMQDK F,Positive
Top    Drug Topics Web Articles of      https   t co Rg xYUwl   https   t co SwCoEustLq,Positive
Texting medical order might  seem  like a good idea  but it s led to some serious errors  Here are some of them   https   t co IB crDdfTQ,Negative
Sales of homeopathic products have surged in recent years but are they safe  https   t co  cWb NhSRN https   t co YX UZ cs Y,Positive
Surprise  Our salary survey found that #pharmacists are making more money but are more stressed out than ever   https   t co psbM DSuWH,Negative
A little something to make your Saturday better  h t to Jonny Hawkins of Medical Cartoon a Day  https   t co RSP N  fyz,Positive
#cannabis is still illegal in most states   #pharmacists need to study it closely anyway  https   t co GEgUZBTVeL https   t co  abcRDOOIC,Negative
The CVS Aetna deal won t kill pharmacy it shows that pharmacy is already dead  https   t co QHsUhDmO j https   t co  NZhjAs ch,Negative
Think pharmacogenomics is just useful for adults  Think again  https   t co  Lv Mn   B https   t co  BX qQ L X,Positive
No matter the law  #Pharmacists need to know about #Cannabis https   t co laL  dvA j  https   t co pFdvbr zWM,Negative
A #pharmacist asks  Who s to blame for the #opioid #crisis  Are pharmacists  https   t co PQLCKDudlC https   t co GgfdW  xGz,Negative
Drug Safety Communication on Gadolinium Contrast Agents https   t co rvbnu UDBw https   t co q Dy pNNNx,Positive
Top    Drug Topics Web Articles of       as chosen by you  https   t co EP EJ S i  https   t co UNbCH E bL,Positive
Good News for Health System Pharmacists  https   t co MzdB o  om  https   t co VbOCz  lP ,Positive
OTC meds are incredibly common   and so are problems with them  https   t co bJsrlxBeEn https   t co pDkTvLvCFc,Negative
The Opioid Epidemic  Well   It Ain t My fault   Maybe  https   t co t p gdfwIq https   t co U O N  CQ ,Negative
The latest issue of Drug Topics is live  This month  check out our exclusive salary survey  learn why texting someo  https   t co FKI szH  T,Positive
The Dangers of Texting Medical Orders https   t co    EGGpJeK https   t co mTSkqXyWOe,Negative
   gives thumbs up to expanded tax relief https   t co wCaWg ORzh https   t co gHhPM KgQA,Positive
The FDA approved the first once monthly injection for #opioid abuse  Here s what you need to know   https   t co IcofLkPqXJ,Negative
How #pharmacists are improving patient outcomes  and saving them money  https   t co gE TusqroP https   t co  lT Y  xCa,Positive
Sometimes side effects are all in the head  but no less significant    Here s how to help your patients through the  https   t co cq KUADX  ,Positive
Your coworkers don t know they want these gifts   yet  https   t co vhLYPd myV https   t co F PVZ pc x,Negative
Pharmacy Is Dead https   t co  cyxzhqDxo https   t co OU r pEVmm,Negative
How becoming a CDE could help you improve lives  https   t co VCenIMoFmZ https   t co IieswxeeaI,Positive
After Puerto Rico was devastated by hurricanes  many were left wondering what would happen to supply chains  The is  https   t co  eIRUFXHFP,Negative
FDA approves breakthrough cancer gene test https   t co pn NRBUPWV https   t co MsNxpPpwRU,Negative
Will this finally solve the complicated #pharmacy supply chain  https   t co jPabD dryz,Positive
Still have some holiday shopping to take care of  Here are   gifts ideas for #pharmacists that end up benefitting t  https   t co Mdx HqP M ,Positive
RT   Survey says   Fewer than   in    Americans knew about   had received #vaccines recommended for their age  As a result      of ,Positive
Late Menopause May Link to Reduced Risk of Diabetes https   t co eugrPE wkQ https   t co vpcUEyuQqM,Negative
Do you know these tobacco facts       Cigarette smoking can harm nearly every organ in your body      Teens who smo  https   t co Z xGqupEK ,Negative
RT   What s it like for a Chat Day first timer  Director Zeller of  speaks out  https   t co  FfDIfoD M,Positive
  enjoyed helping answer questions from thousands of teens across the country  Thank you  for h  https   t co yPtGQvNMXY,Positive
#FactFriday Many teens underestimate how easy it is to become addicted to nicotine    This National Drug  amp  Alcohol  https   t co lJvhHfc D ,Positive
#FACT Youth current e cigarette use surged in           Current e cigarette use increased from     million in       https   t co s D UIS Nk,Positive
Smoking during pregnancy may be linked to congenital heart defects  CHDs  in babies  which can affect blood flow th  https   t co OC gB f Ab,Negative
  is excited to be participating in Drugs  amp  Alcohol Chat Day today at   Watch chat day live at  https   t co ETLDI VDtR,Positive
Due to the     in e cigarette use among youth in       overall tobacco use has      #DYK this increase reverses the  https   t co YPrjvTmj F,Positive
Reminder  The deadline is Feb           for comments on Philip Morris Products S A  s modified risk tobacco product  https   t co k DLCuSqNo,Negative
RT   Quitting tobacco will benefit your health at any age  The sooner you quit  the sooner your body will begin to heal    Help ,Positive
Many teens underestimate how easy it is to become addicted to nicotine  #NDAFW The younger teens start using tobacc  https   t co  PMkY  YeM,Positive
Do you know what FDA is currently doing to combat youth use of tobacco products   During #NDAFW check out FDA s You  https   t co CLlHOPWzji,Negative
January is National Birth Defects Month  Help prevent birth defects by staying smoke free    If you are pregnant    https   t co YXCgdGKDLK,Negative
Cheering on your team with your friends       Don t expose them to secondhand smoke  Secondhand smoke can cause dis  https   t co  fSQKgYyE ,Positive
#DYK Infants born to mothers who smoked cigarettes during pregnancy are at a higher risk of low birth weight and lu  https   t co WklFcKwHBz,Negative
Quitting tobacco will benefit your health at any age  The sooner you quit  the sooner your body will begin to heal   https   t co PW nsyyUi ,Positive
RT   THREAD  Today #FDA is holding a public hearing to discuss #FDA s continued efforts to address growing epidemic of youth e ,Positive
VIEW LIVE  A public hearing to discuss youth e cigarette use and drug therapies to help addicted youth quit e cigs  https   t co  ObnoeGWFI,Positive
RT   THREAD  A new  supplement published today highlights the success #FDA s groundbreaking  The Real Cost  youth s ,Positive
RT   Today  FDA published a special supplement in  reflecting on the last five years of  The Real Cost  youth smoking ,Positive
RT   In addition to saving kids  lives  FDA s  The Real Cost  campaign has saved      billion by reducing smoking related costs ,Positive
RT   By delivering high levels of dynamic advertising designed to change teens  knowledge  attitudes  and beliefs about smoking  ,Positive
Vape battery explosions are dangerous  If you vape  follow   simple tips to help avoid battery explosions and injur  https   t co kcGZezkIT ,Negative
RT   Join our webinar on Jan    at   am ET or Feb   at  pm ET to learn more about the FDA Tobacco Regulatory Science Fellowsh ,Positive
True or False  Smoking just affects the lungs and heart      False      Smoking can cause cervical cancer  Learn mo  https   t co fJbOOFTzfe,Negative
Preventing at risk teens from smoking is not only incredibly positive for public health but beneficial to each teen  https   t co jnle Tpywr,Positive
In addition to saving kids  lives  FDA s  The Real Cost  campaign has saved      billion by reducing smoking relate  https   t co  agDWTuqZf,Positive
By delivering high levels of dynamic advertising designed to change teens  knowledge  attitudes  and beliefs about  https   t co B o sWl On,Positive
Over the last five years   The Real Cost  has reached up to     of teens with thousands of messages and has proven  https   t co miy RBymwP,Positive
Today  FDA published a special supplement in  reflecting on the last five years of  The Real Cost  youth  https   t co cheMooH hY,Positive
Today  Jan      FDA posted more materials from the modified risk tobacco product  MRTP  applications for General Sn  https   t co WruTauN PH,Negative
Vape battery explosions are dangerous  If you vape  protect yourself by storing loose batteries in a case and away  https   t co GEwbrl MMH,Negative
RT   #NDAFW is only one week away   Check out NIDA s resources for some last minute ideas for promoting your event  https   t co K ,Positive
Quitting tobacco will benefit your health at any age   The sooner you quit  the sooner your body will begin to heal  https   t co lPUEJ njzl,Positive
Smoking during pregnancy may be linked to congenital heart defects  CHDs  in babies  which can affect blood flow th  https   t co   DGZdL oW,Negative
Want to report a potential violation of the tobacco laws FDA enforces  You can report it by visiting https   t co zaZfTWe ue,Negative
Today  Jan      FDA posted more materials from modified risk tobacco product  MRTP  applications for Camel Snus sub  https   t co cJPe    w ,Negative
NYTS KEY FINDING  E cigarette use surge led to uptick in overall tobacco use #YouthTobaccoUse Due to the increase i  https   t co O DW CNEY ,Positive
Vape battery explosions are dangerous  but learning how to properly care for your device and its batteries can help  https   t co Cq  fiMC  ,Positive
RT   REMINDER  FDA will hold a public hearing on youth e cig use and strategies to help them quit on Jan     at the FDA White Oa ,Positive
REMINDER  FDA will hold a public hearing on youth e cig use and strategies to help them quit on Jan     at the FDA  https   t co o  z om  y,Positive
RT   Do you know some ways you can protect yourself from cervical cancer       Get screened    Talk to your doctor    Stay smoke ,Negative
RT   NYTS KEY FINDING  Current e cigarette use increased     among high school students #YouthTobaccoUse https   t co AfBnsxxd f ,Positive
RT   If you vape  learning how to properly care for your device and its batteries can help you avoid vape battery explosions  ht ,Positive
January is Cervical Health Awareness Month  a chance to raise awareness about how women can protect themselves from  https   t co valuprEZsR,Positive
RT   Tobacco retailers are invited to watch FDA s  Tips for Retailers  video which shares important information on resources ava ,Positive
If you vape  learning how to properly care for your device and its batteries can help you avoid vape battery explos  https   t co NM UbVDFhf,Positive
NYTS KEY FINDING  Current e cigarette use increased     among high school students #YouthTobaccoUse  https   t co YzoVGnEnHr,Positive
Do you know some ways you can protect yourself from cervical cancer       Get screened    Talk to your doctor    St  https   t co sbglqoQudT,Negative
Tobacco retailers are invited to watch FDA s  Tips for Retailers  video which shares important information on resou  https   t co N UG y QTp,Positive
Snowball fights aren t as fun when there s cigarette smoke in the air     #Quitsmoking for good and enjoy the fresh  https   t co YPNTISuEr ,Positive
Babies whose mothers smoked during pregnancy are more likely to be born with birth defects  Protect your baby by be  https   t co GrAMhV Wr ,Negative
FDA is now accepting Tobacco Regulatory Science Fellowship applications   Come learn about and contribute to tobacc  https   t co qnezjzjuh ,Positive
Vape battery explosions are dangerous  If you vape  protect yourself by storing loose batteries in a case and away  https   t co  fdj  O Wu,Negative
RT   Babies whose mothers smoked during pregnancy are more likely to be born with birth defects  Protect your baby by being smoke fr ,Negative
Smoking can cause cervical cancer   This #CervicalHealthMonth start your journey to becoming smoke free   Resources  https   t co hgnAz j Gy,Negative
REMINDER  Submit comments  including research information  on the modified risk tobacco product application for Cop  https   t co nh lLnTsct,Negative
Smoking cigarettes may increase the risk of catching flu   #Quitsmoking for good this flu season   https   t co s ZJv  p q,Negative
RT   FDA is broadening the reach of  The Real Cost  Smokeless Tobacco Prevention campaign  which launched in      to educate nea ,Positive
WATCH NOW  If your business received a civil money penalty or a no tobacco sale order complaint  view compliance we  https   t co DCXlKw goO,Negative
January is Cervical Health Awareness Month  a chance to raise awareness about how women can protect themselves from  https   t co P eplB Xb ,Positive
REMINDER  FDA scheduled a TPSAC meeting to discuss modified risk tobacco product applications for Copenhagen Snuff  https   t co nboHgVpaun,Negative
RT   #FDA is broadening the reach of its  The Real Cost  Smokeless Tobacco Prevention campaign   which originally aimed to edu ,Positive
 The Real Cost  Smokeless Tobacco Prevention Campaign is part of the FDA s ongoing efforts to prevent disease and d  https   t co vtOSRTbHi ,Positive
The decision to expand the campaign to states comes after preliminary evaluation data shows the campaign is effecti  https   t co TbaDYbeyOD,Positive
FDA s  The Real Cost  Smokeless Tobacco Prevention Campaign educates youth on the dangers of smokeless tobacco use  https   t co hYXjtYjJNc,Negative
