tidy_tweet,Sentiment
T   Use warming trays  slow cookers  and bowls of ice under serving plates to keep food at safe temperatures during  https   t co vQLOcsQ   ,Positive
T   Keeping food deliveries at the right temperature is an important part of #FoodSafety  Use a food thermometer to  https   t co jfCrGCsgaM,Positive
T   Pre made casseroles are a great way to save time in the kitchen  Be sure to reheat dishes to the proper tempera  https   t co l ep su nU,Positive
T   Dining out  There are things to watch out for when choosing a restaurant to reduce your chance of getting food  https   t co ZCyz biUoP,Positive
T   Making #chitlins  Lean why it s important to keep kids out of the kitchen when preparing them  #CDCFoodChat https   t co hVAopXZC W,Positive
T   Cooking to a safe internal temperature isn t just important for turkey  If your holiday menu features beef roas  https   t co udtkNJTL  ,Positive
T   Cooking kills bacteria  That s why it s important to cook meat  poultry  seafood  and dishes with raw eggs to t  https   t co UI Z  hEQk,Negative
T   Prepare early  Safely thawing turkey can take time  The only safe ways to thaw a frozen turkey are in the fridg  https   t co  BtM o tNt,Positive
T   The correct answer is A  Always wash your fruits and veggies before eating  cutting  or cooking  There s no nee  https   t co RyswlsbYOq,Negative
T   Avoid spreading germs in your kitchen  Use one cutting board for fruits and vegetables  and another for raw mea  https   t co  u bNMsEL ,Negative
T   Parties and carols and presents  oh my  Make food safety a holiday tradition this year  Get started with these  https   t co Dfenynrgva,Positive
T   Bruises or damaged spots can be more than just cosmetic damage on fruits and vegetables  Follow this advice whe  https   t co w  k Ue qH,Negative
T   DYK how you handle and prepare food affects your risk for #foodpoisoning  #CDCFoodChat,Negative
We have   main topics this afternoon  prep and cooking  eating out and pre made foods  holiday parties  and storing leftovers #CDCFoodChat,Positive
We understand it is concerning when foods like romaine lettuce are taken off the shelves for possible contamination  #CDCFoodChat,Positive
#DYK  #Norovirus is the leading cause of foodborne illness and outbreaks  Learn how to keep events and meals this h  https   t co UBzSXPCZ p,Negative
Pop quiz  Re tweet with your answer  Do you know which of the following germs hide in your food  #CDCFoodChat,Negative
Older adults  children younger than    pregnant women  and people with weakened immunity are more likely to get  https   t co iaC i VJSN,Negative
Each year in the US  about    million people get sick from contaminated food  That s   in   Americans  Make sure yo  https   t co GN CySokuj,Negative
Please extend a warm welcome to Elizabeth Andress  food safety expert and professor at   #CDCFoodChat,Positive
Join us in also welcoming     and  to #CDCFoodChat,Positive
Join us in welcoming our #FoodSafety partners     and  to the #CDCFoodChat,Positive
We are glad to have  co hosting with us  #CDCFoodChat,Positive
Hello and welcome to today s chat on how to stay safe and healthy while enjoying the holidays this year  #CDCFoodChat,Positive
The best way to follow the chat is to type #CDCFoodChat in the Twitter search box ,Positive
If you have a question and want to participate in the chat  be sure your tweets are not protected  #CDCFoodChat,Positive
We will be using #CDCFoodChat for today s discussion about #FoodSafety and holiday eating  Please include it in each of your tweets ,Positive
It s not too late to #FightFlu    Make sure you and your preteens get the protection you need to finish #fluseason  https   t co EFE KqJyKa,Positive
RT   Bystanders are often first on the scene after a #disaster or in an #emergency  Learn practical skills  like how to perfor ,Positive
Make food safety a holiday tradition  Join #CDCFoodChat TODAY at  PM ET to learn how  https   t co lnySNDG ue https   t co Am dXub AI,Positive
RT   I m delighted to learn that  once again ranks as one  s best places to work in the United States Fed ,Positive
 Thx for your interest in this topic  Here is info on returning to school following a #TBI  Report to  https   t co oZ CVhdz D,Positive
Say no to raw dough  Raw dough and raw batter may give you food poisoning  Learn more  https   t co nA SJhZyju https   t co E lxClfnDB,Negative
Join #CDCFoodChat tomorrow at   PM with       and    https   t co HhVzBhCPZY,Positive
What does #flu look like near you  Check out our state flu activity map to learn more    Even if flu activity is in  https   t co Aku  XrgQb,Negative
Poor sanitation can lead to increased infections and disease and can contribute to the spread of  https   t co cfpbrshQlt,Negative
The first two years of a baby s life are a special AND important time for long term protection  Parents  check out  https   t co YOx  skAor,Positive
RT   DYK your activity level can affect how long you live     of deaths among U S  adults aged    or older were due to inadequate ph ,Negative
RT   Get resources to educate your community on suicide risks  prevention  and saving lives  https   t co TSmSSxCh m #VetoViolenc ,Negative
RT   Staying out in the cold too long can cause serious health problems  Use this guide to treat two major #winter weather health ri ,Negative
Attention #pediatricians  CDC s FREE #MilestoneTracker app easily allows parents to share their child s development  https   t co SDVBiQOrHC,Positive
RT      million Americans are still exposed to secondhand smoke  Progress in reducing exposure to secondhand smoke among U S  n ,Positive
During #pregnancy  you share everything with your baby  That includes all those germs you come in contact with whil  https   t co A UV FNeZG,Positive
RT   #Winteriscoming  so make sure you and your pets are ready  #PrepYourHealth  your home  and your pets for winter weather to ,Positive
Do not buy or eat romaine lettuce unless you can tell it is not from the Central Coastal growing regions of norther  https   t co Q X aWXtYT,Positive
RT   Uterine #cancer is the  th most diagnosed cancer in U S  and  th deadliest type of cancer for women  Know the warning sign ,Negative
RT   Exercise isn t just good for your body it s good for your mind too   data show that regular physical activity can help i ,Negative
Remember to clean your hands with soap and water or an alcohol based hand sanitizer to help prevent serious infecti  https   t co x ftGTeQmf,Positive
RT   CDC is supporting efforts to map population movement in countries that share borders with DRC to identify high risk areas f ,Positive
Make food safety a holiday tradition  Learn #FoodSafety tips during #CDCFoodChat Wednesday  December    from     PM  https   t co q  tvDoNFi,Positive
RT   Quitting smoking can add years to your life  giving you more time with the ones you love  https   t co Nhg  E qS ,Positive
RT    UPDATE  CDC has rescheduled the #HowIRecommend Flu Vaccine webinar for       at   p  m  ET  Register here  https   t co wmVcsJ ,Negative
Outbreak Update  Don t eat romaine lettuce from the Central Coastal growing regions of northern and central Califor  https   t co mXsfC ga L,Positive
It s not too late to get your best protection against #flu  Get vaccinated today to help #FightFlu   https   t co IbgyrTcDGK,Positive
RT   If you or someone you know needs to talk  the National #SuicidePrevention Lifeline is available      for free and confidential ,Positive
RT   Children are more likely to get a #concussion  Our new  and  online training can help clinicians diagnos ,Positive
CDC estimates that last #fluseason  just over     of the United States population    months and older  received a f  https   t co  zOuETqYFs,Positive
Brighten your holidays by making health and safety a priority  Unwind and enjoy the holiday season with family and  https   t co X hfJQOUri,Positive
RT   Started as a project by   friends w  a shared passion for keeping youth safe    now serves     children youth ,Positive
RT   Learn how you can help prevent adverse childhood experiences with  s ACEs Training resource  https   t co  SBgrz Odk ,Positive
#STEM #teachers  Now is your chance to become a CDC Science Ambassador fellow  Want to know more  Read the testimon  https   t co OAqgOEyUUb,Positive
RT   Establishing and implementing strong anti bullying policies has the potential to prevent bullying  Find out more about what s ,Positive
Every year people around the world work to study  track  and prevent #flu  Nurse Practitioner Traci Gonzales is one  https   t co dsYewnTj A,Positive
Let s celebrate #InternationalDayofPersonswithDisabilities by promoting inclusion in our communities  Interested in  https   t co urNMapvxoh,Positive
Each year up to    million people in the United States get sick with #flu  Keep reading this thread to learn import  https   t co eV wO mVzl,Negative
RT   #Measles outbreaks in all regions illustrate how fragile gains in disease elimination can be and why it s more important tha ,Positive
This week is National Influenza Vaccination Week  #NIVW   and we ll be highlighting the importance of #flu vaccinat  https   t co dkxynFRVid,Positive
RT   Smoking can harm the body s immune system making it easier to catch the flu and harder to fight it  Learn how you can h ,Negative
RT   #AmericanIndians and #AlaskaNatives living in #Arizona are facing a multitude of health challenges  A new study addresses ways ,Positive
RT   Anyone can become addicted to prescription #opioids  Learn what you can do to practice responsible Rx #opioid use  https   t ,Positive
#WorldAIDSDay is a day to learn the basics about #HIV  how you can prevent it  and how to get tested  Learn more   https   t co  eAhUZK k ,Positive
RT   December   is #WorldAIDSDay  CDC joins with our partners worldwide to call for effective interventions to prevent #HIV inf ,Positive
During the holiday season  make sure you get enough sleep and avoid drowsy driving  Learn more   https   t co dRaOEWBbFb,Positive
To protect people from costly and sometimes deadly diseases  like #WestNileVirus and #LymeDisease  a national strat  https   t co h  iU jFe ,Positive
RT   The Asian longhorned tick is new to the United States and has the potential to spread germs  People should take steps to p ,Positive
RT   December  st is World AIDS Day  CDC celebrates saving lives through American leadership and partnerships  Learn more about C ,Positive
An outbreak of #measles has been reported in #Madagascar  Before traveling abroad  make sure you re vaccinated agai  https   t co NIbAiDi kf,Positive
Employers  here are a few tips to help your employees have a healthy holiday season  Offer healthy food and drink c  https   t co W GWKq WwX,Positive
RT   Due to low vaccine coverage nationally or in pockets  multiple regions have experienced large #measles outbreaks in       ,Negative
RT   You can still get a #flu shot   it s not too late  Make a plan to get yours today  especially if you live with or care for ,Positive
Investing in the development and improved access to vaccines  drugs  and diagnostics can help us combat  https   t co yYxDRA VG ,Positive
Planning a holiday vacation  If you plan to travel overseas  see a doctor at least a month before your trip to disc  https   t co rmVjzviPjj,Positive
Food is a special part of holiday celebrations  Get tips to keep it safe and healthy  #CDCFoodChat Wednesday  Decem  https   t co  WoVJtInVq,Positive
Flu vaccination can reduce the risk of flu illness  doctor s visits  hospitalization  and even death in children  P  https   t co P dJk TKiy,Negative
RT   Depression is common  but that doesn t mean it isn t serious  If you or someone you know is dealing with depression  here s how ,Negative
RT   Latest CDC data show U S  life expectancy has declined over past few years  Tragically  this trend is largely driven by de ,Negative
Do you have trouble breathing  Learn about the signs and symptoms of chronic obstructive pulmonary disease and what  https   t co YS   y auv,Negative
You can stay healthy this holiday season with these   tips to prevent chronic diseases like type   diabetes  cancer  https   t co olnJr q Js,Positive
RT   Changes in the immune system  heart  and lungs during pregnancy make pregnant women more prone to severe illness from flu  Prot ,Negative
RT   We are grateful to everyone who supports #Inclusion Health  #DaysOfThanks https   t co MXZlyZ   x,Positive
Do not buy or eat romaine lettuce unless you can confirm it is not from the Central Coastal growing regions of nort  https   t co g   yXYb n,Positive
RT   Removing electronic devices from your bedroom will help you sleep better  More tips on how to sleep well here  https   t co ,Positive
RT   All children deserve safe  stable  and nurturing relationships and environments  Help ensure every child grows up violence f ,Positive
 No matter what  for the rest of our lives  through thick and thin  we are in everything together   After her  https   t co ISPJ  JoAI,Positive
RT   Honored to welcome  to CDC today  Grateful for the opportunity to highlight the work we do every day at  ,Positive
Health officials in #Niger have reported an outbreak of #polio  If you re traveling to Niger  make sure you are vac  https   t co tSG ZgCiED,Positive
RT   #AntibioticResistance continues to be a major threat to the public s health  Everyone can take steps to ensure that these ,Negative
 This outbreak has been linked to romaine lettuce from the Central Coastal growing region of northern and  https   t co XjQbgFd HT,Positive
 Romaine lettuce from the Central Coastal growing region of northern and central California could be co  https   t co   IGDQHXti,Positive
 Do not eat romaine lettuce harvested from the Central Coastal growing regions of northern and central  https   t co uCrZohZeR ,Positive
 This outbreak is linked to romaine lettuce from the Central Coastal growing regions of northern and central California ,Positive
 FluView reporting was delayed because of the Thanksgiving holiday  Data for the week ending Novembe  https   t co  mI Wq s G,Positive
RT   It s not a matter of if  but when a disease outbreak will happen  Learn how #globalhealthsecurity efforts keep the world ,Negative
You treasure the #memories you create with those who mean the world to you    Make sure your preteens have received  https   t co sAjGQ UtZA,Positive
#AntibioticResistance is still a global threat  CDC continues working with investigators to uncover how it threaten  https   t co M  vomHDVP,Negative
RT   I had the privilege of representing  at the GHSA a few weeks ago  The #GHSAgenda strengthens countries  ability to ,Positive
RT   During the           #fluseason  approximately   K people died from #flu related complications  Getting your flu vaccine ,Negative
RT   HCPs  #Fluseason is coming  Make sure your practice continues to make strong #fluvaccine recommendations to unvaccinated ,Positive
Outbreak Alert  Don t eat romaine lettuce from the Coastal Central growing regions of northern and central Californ  https   t co  wGIfxwCx ,Positive
RT   Protect children from potential exposure to #lead in metal and plastic toys  especially imported toys  antique toys  an ,Positive
RT     in   American adults has prediabetes   Tell a friend to tell a friend   Or  even better  ask them to take this prediabet ,Positive
RT   Quitting smoking can benefit lung health almost immediately  #LCAM https   t co pWRxMbZBG ,Positive
RT   After the #snowstorm tips  take breaks when shoveling and clear snow  amp  ice off of fire hydrants so fire departments can ga ,Negative
 It s important to limit your exposure to wildfire smoke  These   tips will help  https   t co YnCnggrhhT,Positive
Get moving  There are programs designed to increase physical activity in people with arthritis  Learn more   https   t co E MeU yq  ,Positive
Planning a holiday vacation  If you are pregnant  remember to avoid traveling to areas with risk of #Zika   https   t co RieIgw Pfm,Negative
 We recommend that you call       QUIT NOW  You can speak with a trained cessation expert who can offer adv  https   t co byrGvMrp i,Positive
Babies born to mothers with #Zika during #pregnancy might have long term health problems  even if they appear healt  https   t co  h JNqJipG,Negative
 Romaine lettuce in the U S  could be contaminated with E  coli and could make people sick  Do not eat or buy  https   t co cd eEi cuc,Negative
 Romaine lettuce in the U S  could be contaminated with E  coli and could make people sick  Do not eat or  https   t co UOpWO ChAZ,Negative
 Romaine lettuce in the U S  could be contaminated with E  coli and could make people sick  Do not eat or  https   t co UQoZR bkJm,Negative
 Jennie O has recalled certain one pound packages of ground turkey  Do not eat recalled ground turkey  For  https   t co dBz J aMZ ,Positive
Did you know that almost     of adults with #prediabetes have #arthritis  Learn more about preventing and managing  https   t co PWEdeoXcoT,Negative
Sunday  November    is the International Day for the Elimination of Violence Against Women  Learn how to prevent vi  https   t co   Ic K gvC,Negative
Adverse Childhood Experiences  or #ACEs  can impact long term health  well being  and opportunity  Learn how YOU ca  https   t co oEzDlqF   ,Positive
 Washing raw meat and poultry before cooking it is not recommended  Bacteria in raw meat and poultry juices  https   t co  NeBe zGsT,Negative
 Romaine lettuce in the U S  could be contaminated with E  coli and could make people sick  Do not eat  https   t co d  maXz  E,Negative
From our CDC family to yours  we wish you a safe  healthy  and happy Thanksgiving  https   t co dYvAtYXwph,Positive
 Romaine lettuce in the United States could be contaminated with E  coli O    H  and could make people  https   t co lTavxa ikW,Positive
 Romaine lettuce in the United States could be contaminated with E  coli O    H  and could make people  https   t co   DdGlLKaO,Positive
 Romaine lettuce in the United States could be contaminated with E  coli O    H  and could make peo  https   t co DoGG TrrDK,Positive
 Our regulatory partners at FDA are working to determine the source of romaine lettuce that ill people ate   https   t co pDuy xcSC ,Negative
 Our regulatory partners at FDA are working to determine the source of romaine lettuce that ill peopl  https   t co  Gd IlKGsk,Negative
 Our regulatory partners at FDA are working to determine the source of romaine lettuce that ill people  https   t co io    EfIp,Negative
 Our regulatory partners at FDA are working to determine the source of romaine lettuce that ill people  https   t co YtFSXY Fv ,Negative
 Our regulatory partners at FDA are working to determine the source of romaine lettuce that ill peo  https   t co vUh Z xzpk,Negative
 Our regulatory partners at FDA are working to determine the source of romaine lettuce that ill peo  https   t co  MrPn aeD ,Negative
 Our regulatory partners at FDA are working to determine the source of romaine lettuce that ill people  https   t co VGXCQCT L ,Negative
 Romaine lettuce in the United States could be contaminated with E  coli O    H  and could make people  https   t co f YoSN GwJ,Positive
 Ill people in this outbreak were infected with a strain of E  coli O    H   which is a bacteria ,Negative
 Ill people in this outbreak were infected with E  coli O    H  ,Negative
 Our regulatory partners at FDA are working to determine the source of romaine lettuce that ill peop  https   t co u FAZsp u ,Negative
 Ill people in this outbreak report eating romaine lettuce more often than what we see for healthy people  https   t co S  iFKukhi,Negative
 Romaine lettuce in the United States could be contaminated with E  coli O    H  and could make people  https   t co LUTxYmYn V,Positive
#HappyThanksgiving  This year  before you celebrate with your family  get yourself and your loved ones a  https   t co CunEBgslTe,Positive
 There is a lag from the time someone becomes ill and when it is reported to public health  this takes about  https   t co  euWeEhZ Q,Negative
 There is a delay from the time someone becomes ill and when it is reported to public health  this l  https   t co RHwXi fRZr,Negative
 There is a delay from the time someone becomes ill and when it is reported to public health  this t  https   t co ecjaRXLvTm,Negative
 There is a delay from the time someone becomes ill and when it is reported to public health  this tak  https   t co HIJO cRX g,Negative
 There is a delay from the time someone becomes ill and when it is reported to public health  this take  https   t co vw EIGvqHh,Negative
Drive alert   stay unhurt  Up to       fatal crashes and        crashes are caused by drowsy drivers  Learn more ab  https   t co rhkHrbc at,Negative
 Only ground turkey from Jennie O has been recalled at this time  Be sure to thaw whole turkeys in  https   t co aWfYOc bMy,Positive
 Yes  Jennie O has recalled certain one pound packages of ground turkey  Do not eat recalled ground  https   t co d   wKiZtZ,Positive
 Yes  Jennie O has recalled certain one pound packages of ground turkey  Do not eat recalled ground tur  https   t co ePdXezPFnR,Positive
 This number may be revised as more information becomes available  Illnesses could continue because peopl  https   t co Y uTfis bN,Negative
 Yes  honey can be tested to see if it contains spores that could cause botulism  The Texas health d  https   t co  yllxecJla,Positive
Thanksgiving is around the corner  Get ready to share baby s developmental milestones with your loved ones around t  https   t co uLRSXhhFFk,Positive
If your Thanksgiving turkey isn t handled safely and cooked thoroughly  it can make people sick  Don t wash your tu  https   t co mu jHQxWFx,Negative
Remember this holiday season to stay healthy by taking the right steps to protect yourself from infections that cou  https   t co s DbZrc l ,Positive
Outbreak Alert  Do not eat any romaine lettuce  including whole heads and hearts  chopped  organic and salad mixes  https   t co OldnLvCeJL,Positive
During #pregnancy  a flu vaccine is the first and most important step to protect against flu   https   t co  oxrAvj b ,Positive
RT   Tragically      flu related pediatric deaths were reported last #fluseason  Take action for you and your family to help protect ,Negative
RT   I want to reaffirm to parents and patients CDC s commitment to responding to Acute Flaccid Myelitis  AFM   CDC s AFM Task ,Positive
RT   If you or your loved ones recently went through a disaster  it s normal to feel frustrated or hopeless  especially during the hol ,Negative
Dreaming of a tasty holiday turkey   Start with food safety  thaw safely in the original wrapping in the refrigerat  https   t co  YbPGHtSrJ,Positive
While we at CDC ATSDR and the National ALS Registry are sad to hear of former Atlanta Falcons defensive end Tim Gre  https   t co KDspJZgODr,Negative
RT   #DYK  More than one in four older adults fall each year  Learn more about what you can do to prevent falls  https   t co FqJ ,Positive
RT   Don t make a food safety mistake this #Thanksgiving  Learn practical skills  amp  lesson  like how to prepare your #holiday m ,Negative
FREE CE  Watch our latest #CDCGrandRounds on the National Diabetes Prevention Program  Go #BeyondtheData as CDC s D  https   t co Fr n r r M,Positive
#HCPs  In honor of #DiabetesAwarenessMonth  share our animated vaccination guide with your patients living with  https   t co THMcRkdq  ,Positive
DYK you can lower your risk of #LungCancer by getting your home tested for radon  Learn more about how to lower you  https   t co  RmbGTXYvL,Negative
November is #Child Safety and Prevention Month  One way to keep your child safe is to have an evacuation plan in ca  https   t co izAdRqJtr ,Positive
RT   On this Public Health Thank You Day  I offer my thanks to the many public health heroes  at CDC and beyond  who work tirel ,Positive
You can t see  smell or taste radon   but it can be dangerous  Learn about the second leading cause of lung cancer  https   t co  u  EHHifI,Negative
RT   Nikia s message to others with #spinabifida   You are special to people who truly care about you  amp  to your true friends  it ,Positive
Honey can contain bacteria that cause infant botulism  a serious illness that can lead to paralysis and death  Do n  https   t co  dneFYdmAX,Negative
Preparing a whole turkey  pot roast  or stew  Learn how to avoid a common cause of food poisoning by keeping food o  https   t co gURhZ fu R,Negative
Health alert  Honey pacifiers have been linked to recent cases of infant botulism in Texas  Never give honey or pro  https   t co hBhPov  rA,Positive
RECALL ALERT  Check your fridge  amp  freezer for Jennie O ground turkey labeled  P       usually found inside USDA mar  https   t co dbA u OvLi,Positive
In       state and local health departments reported a record number of cases of tickborne disease to CDC  From      https   t co j mPrBKTHY,Positive
 Several manufacturers are developing and testing vaccines to prevent norovirus infection  This figure sho  https   t co pJOUqfhFXW,Positive
RT   An increased number of reports of patients having symptoms clinically compatible w  #AcuteFlaccidMyelitis  AFM  was noted ,Positive
RT   #FluFactFriday  #Thanksgiving is a busy time of the year for travel    Travel can expand the spread of viruses like flu  Get a ,Positive
Nurses are a trusted source of health information  Make sure to share important info about #fluvaccine with your pa  https   t co RILEapnXag,Positive
RT   Enjoying a #snowday today  From keeping warm to safe shoveling  these health tips can help you weather the storm  https   t co  ,Positive
Know how to be ready for winter weather  prevent cold related health problems  and protect yourself during all stag  https   t co NAeqpde xD,Positive
Tiffany found inspiration and strength in family to put down cigarettes for good  During this year s  https   t co   hXm VgNW,Positive
Score a #ParentWin by staying informed about the #milestones your child should reach at every age  #Parents  Our FR  https   t co j lG TsCBr,Positive
RT   Every journey begins with a first step  Take your first step towards a smokefree life today and join  s ,Positive
RT   #DYK more than    million youth in the US live on  work on  or visit farms  This puts them at higher risk for #zoonotic dis ,Negative
RT   California     Until the wildfires are fully contained  be safe    Use an N   mask to keep harmful particles out of the ai ,Positive
Thank you for joining today s #AntibioticResistance Twitter Storm   See how CDC is leading efforts to improve antib  https   t co  xbIs a LM,Positive
Responsible antibiotic use helps protect your family and your pets  Learn more about how #AntibioticResistance can  https   t co a ItFiauwO,Positive
Have you heard of antiFUNGAL resistance  Antifungal drugs save lives by treating fungal infections  When antifungal  https   t co MJifdsFg P,Positive
Establishing an abx stewardship program in a resource limited setting can be challenging  CDC s new Core Elements o  https   t co DNwaXwgiGh,Positive
Abx for viral infections  like a cold  won t help you  amp  side effects could still cause harm  Serious side effects i  https   t co MNAw P gUi,Positive
Abx are critical for treating infections  like those associated with #sepsis  HCPs  suspect sepsis  Get cultures to  https   t co MXbOVn  gJ,Negative
Join the #GlobalAMRChallenge to combat #AntibioticResistance  one of the greatest global health issues of our time   https   t co  t bg jtUf,Positive
New CDC data shows       million abx prescriptions are written in the U S  Improving abx prescribing and use protec  https   t co u tq  A gq,Positive
#DYK each year in the U S   at least   million people become infected with bacteria that are resistant to antibioti  https   t co bNpgAKtMt ,Negative
Antibiotic resistance is one of the most urgent global health threats  Everyone has a role to play in improving ant  https   t co aY I QoLKy,Positive
In one hour  join CDC and other countries for a Twitter Storm at   am ET  Use #antibioticresistance to spread the w  https   t co  ae XP  fk,Positive
TOMORROW Thursday        Join the global Twitter Storm from      am ET  Use #antibioticresistance to spread the wor  https   t co SJnsGGJSSu,Positive
RT   Today is #WorldDiabetesDay   Studies have found flu vaccination is associated with reducing hospitalizations among those living ,Negative
RT   #Antibiotics are important for reducing disease and suffering in both people and animals  but they should be used only when ,Negative
Let evaluation lead your organization s process to success  Learn more about EvaluACTION and how it can enhance you  https   t co Dbe  bb Qy,Positive
#LungCancer is the leading cause of cancer death in both men and women in the U S  Learn about the risk factors  sy  https   t co  zLnqCg JP,Negative
Cigarette smoking is the #  cause of #LungCancer  You can lower your risk by not smoking   or quitting if you do  I  https   t co z oI OwZIN,Negative
#Clinicians  As children become preteens  make sure parents have the resources they need to know which vaccines the  https   t co rUZBcOAmgy,Positive
 Yes  per   Afluria Quadrivalent is now licensed for ages  gt     months   As referenced in the tabl  https   t co UGyrbQ hS ,Positive
In the U S  about       people who never smoked die from #LungCancer due to secondhand smoke every year  Reduce you  https   t co TtDLPLsS d,Positive
RT   The #    Flu produced the greatest influenza death total in recent history  killing an estimated         Americans and more tha ,Negative
RT   When it comes to managing diabetes  having your family there as support can make a world of difference    Share this #Worl ,Positive
DYK  Germs that contaminate food can be resistant to #antibiotics  making it harder to treat foodborne illnesses   https   t co   D a mMbo,Positive
Improving antibiotic use  including ensuring access to these important drugs globally  will save lives and help us  https   t co svkFBbxzUM,Positive
 With the recent FDA approval of an expanded age of licensure for human papillomavirus  HPV    valent vacci  https   t co  vbVJ TMBv,Positive
November is #Child Safety and Prevention Month   a time to review and practice your family emergency plans  Get sta  https   t co Lum losYG ,Positive
#DYK  November is #DiabetesAwarenessMonth    Are you living with #diabetes    Find important information to help yo  https   t co tchqSLSriJ,Positive
Join CDC  amp  other countries for a Twitter Storm on Thurs              am ET  Use #antibioticresistance to spread th  https   t co QaBPoe HFs,Positive
RT   CDC estimates that more than     children died from #flu last season  This is more than   times the number of officially report ,Negative
RT   #DYK  Students who are taught kindness are more empathic  more socially aware and connected  and they receive higher grades too ,Positive
#Publichealth professionals and students  Join us Live on Facebook today at   pm ET for #CDCGrandRounds  Experts wi  https   t co  QJAXQSq J,Positive
Today is #WorldPneumoniaDay  Find out if you are at increased risk for #pneumonia and how to protect yourself   https   t co hPkegriQev,Positive
It s #USAAW    CDC works to improve antibiotic stewardship in communities  healthcare facilities  on the farm  and  https   t co xj AAmfwG ,Positive
The votes are in  Unfortunately  the answer is true  More people die of pneumonia each year in the U S   about       https   t co lEEQ VxZPZ,Negative
Today  CDC celebrates and honors the contributions of the men and women who have served our country  #VeteransDay https   t co  qt HIAiz ,Positive
World Pneumonia Day is coming up on November     True or False  Pneumonia kills more people each year in the U S  t  https   t co  k pbFjizd,Negative
Losing weight  eating healthier  and getting regular physical activity can help people with prediabetes prevent or  https   t co o rLh ACnG,Positive
RT   Delighted to welcome the newest Public Health Associate Program  PHAP  associates to CDC  Throughout their two year traini ,Positive
All shots need to be given at least a month ahead of time to protect you against diseases  Learn about vaccines and  https   t co wHKPF q x ,Positive
#TRAVEL      s top question from folks planning #international travel is whether they need meds and shots  https   t co Ung Shbf Z,Positive
For Thanksgiving  thaw your turkey in the fridge  NOT on the counter  Now     people infected with Salmonella in ou  https   t co OSqgxaBUs ,Negative
RT   Antibiotics save lives but any time antibiotics are used  they can cause side effects and lead to #AntibioticResistance  #U ,Positive
Children can improve learning and concentration when there is #PhysicalActivity in their classroom  Learn more abou  https   t co    OZyEeuG,Positive
#Pneumonia is an infection in the lungs commonly caused by bacteria or viruses  Breathe easier this  https   t co vTvR  Gscn,Positive
RT   New   Cigarette smoking was at its lowest level ever recorded among U S  adults in       but is still the leading ,Negative
Eating raw dough batter isn t safe  Always bake cook items before digging in  Learn more  https   t co X ALPXf vK  https   t co nOdcbypBL ,Positive
Last #fluseason          people were hospitalized and about        people died from flu  Get your flu vaccine today  https   t co KhLmlGIVoE,Negative
RT   DYK you can lower your risk of #LungCancer by getting your home tested for radon  Learn more this #LungCancerAwarenessMonth ,Negative
More than   M American adults have prediabetes  Join our next #CDCGrandRounds to learn how the CDC led National Dia  https   t co  nxOC K o ,Positive
Congratulations to CDC Chief Operating Officer Sherri Berger for winning the      Enterprise Risk Management Leader  https   t co UK X RJV u,Positive
Join CDC  amp  other countries for a Twitter Storm on Thurs              am ET  Use #AntibioticResistance to spread th  https   t co tbxtF fgIO,Positive
RECALL ALERT  Don t bake recalled Duncan Hines cake mixes or eat cake or batter made with them  Return them to the  https   t co HxR  E  S ,Positive
Living with #diabetes  Learn more about the steps you can take to protect yourself from vaccine preventable disease  https   t co jfQZLpNVTc,Positive
Do you know why children are more vulnerable than adults during emergencies  Learn more about how to keep children  https   t co S TYBNIAbt,Negative
RT   CDC s Global Rapid Response Team responds to public health emergencies such as natural disasters and infectious disease epid ,Negative
RT   CDC s Field Epidemiology Training Program increases our ability to detect  amp  respond to potentially lethal health threats aro ,Negative
RT   CDC collaborates with countries to improve immunization systems to reach and protect every child from vaccine preventable di ,Positive
During #DiabetesAwarenessMonth and every month  it s important to refresh your knowledge on the risks  signs and sy  https   t co xciOCprzlW,Negative
If breast cancer runs in your family  you may have a higher risk of breast cancer at a young age  Learning about yo  https   t co CamBu iLPb,Negative
During the month of November  share CDC s animated vaccination guide to help your patients living with #diabetes st  https   t co ZFYgMM  pN,Positive
#Parents  At   months old  your little one s starting to respond to your sweet hugs and kisses   Protect them again  https   t co eR HAS LnF,Positive
Even #superhero #parents need a little help sometimes  Fear not  Our FREE tools to track your child s development a  https   t co ouEF BPDy ,Negative
Travelers  Visiting international destinations this holiday season  See a travel medicine specialist ideally at lea  https   t co mmbrbDMfOU,Positive
 If you were born before       before vaccine introduction   you are considered immune because you were  https   t co EzoeCmlBO ,Positive
 People who have had measles  mumps and or rubella are usually protected for life against another infec  https   t co eZyKVPaQre,Positive
Interested in learning more about #OneHealth  Join CDC s monthly Zoonoses  amp  One Health Updates Call  Learn about ho  https   t co vaMHfm mDt,Positive
#OneHealth isn t just for public health professionals  Learn how you can work with others to help build a healthier  https   t co  Mkgoaobf ,Positive
Antibiotics are critical for treating infections  like those that can lead to sepsis  Taking them for viral infecti  https   t co azQnn VBNT,Positive
RT   Some of the ways to avoid #opioid misuse include  never sharing your Rx medication with others and taking meds only as direc ,Negative
RT   A new CDC analysis suggests that diabetes during pregnancy has increased slightly in recent years  Managing diabetes can h ,Positive
 Everyday preventive actions  such as avoiding close contact with sick people and washing your hands o  https   t co aNDNAuEoPj,Negative
 Exposure to flu virus transmission can occur in the household  in the community  and in the workplace  https   t co GUeMWNr KS,Negative
